id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified,fingerprint
57500,"Whiskey, Scotch, Dewar's Extra",,6,6,1900,1901,0.12,1.25,"whiskey, scotch, dewar's extra",dewar extra s scotch whiskey
57501,"Whiskey, Scotch, Wallace Special",,6,6,1900,1901,0,0,"whiskey, scotch, wallace special",scotch special wallace whiskey
57507,Cold: Beef tongue,,9,9,1893,1905,0.3,0.3,"tongue, beef, cold",beef cold tongue
57519,Lloyd-Kase,,12,12,1899,1910,0,0,lloyd-kase,kase lloyd
57520,"Lager, Anheuser-Busch",,16,16,1900,1910,0.12,0.12,"beer, lager, anheuser-busch",anheuser busch lager
57522,"Lager, Pilsener",,18,18,1900,1910,0.12,0.12,"beer, lager, pilsener",lager pilsener
57523,"Cider, Paulding's",,6,6,1900,1910,0.25,0.4,"cider, paulding's",cider paulding s
57534,"Leg of Mutton, Caper sauce.",,1,1,1881,1881,,,"leg of mutton, caper sauce.",caper leg mutton of sauce
57556,Eggs- As Ordered,,1,1,1900,1900,0,0,"eggs, as ordered",as eggs ordered
57570,Almonds.,,5,5,1856,1900,,,almonds.,almonds
57742,"Champagne, Moet & Chandon White Seal",,2,2,1901,1905,2,3.5,"champagne, moët & chandon, white seal",champagne chandon moet seal white
57743,"Champagne, G. H. Mumm's Extra Dry",,3,3,1896,1901,1.6,3.5,"champagne, g. h. mumm's & co. (extra dry)",champagne dry extra g h mumm s
57745,"Champagne, Veuve Clicquot Yellow Label",,1,1,1901,1901,2,3.5,"champagne, veuve clicquot, yellow label",champagne clicquot label veuve yellow
57749,"Champagne, Ruinart Vin Brut",,3,3,1900,1901,0,0,"champagne, ruinart, vin brut",brut champagne ruinart vin
57750,"Claret, Medoc",,4,5,1885,1918,0.4,2,"claret, medoc",claret medoc
57755,"Burgundy, Chambertin",,4,4,1866,1901,0,0,"burgundy, chambertin",burgundy chambertin
57773,Omelettes - with Cheese,,2,2,1900,1900,0,0,omelettes - with cheese,cheese omelettes with
57774,Omelettes - with Parsley,,2,2,1900,1900,0,0,omelettes - with parsley,omelettes parsley with
57851,Veal Rice [Curry],,1,1,1900,1900,0,0,"veal, curry, with rice",curry rice veal
57854,Leg of Mutton-Caper Sauce,,1,1,1900,1900,0,0,leg of mutton-caper sauce,caper leg mutton of sauce
57871,"Champagnes - Pommery & Greno, Extra Sec",,2,2,1900,1900,0,0,"champagne, pommery & greno (extra dry and dry)",champagnes extra greno pommery sec
57950,POTATOES HASH BROWN,,3,3,1901,1933,0,0,potatoes hash brown,brown hash potatoes
57961,"Meringue, a la Creme",,4,4,1896,1907,0,0,"meringue, a la creme",a creme la meringue
57978,Mutton-chops fried,,4,4,1901,1901,0,0,mutton-chops fried,chops fried mutton
57980,Mutton chops broiled,,7,7,1901,1910,0,0,mutton chops broiled,broiled chops mutton
57990,"Coffee, Tea, Cocoa, Chocolate.",,2,2,1901,1901,0,0,"coffee, tea, cocoa, chocolate.",chocolate cocoa coffee tea
58046,Gekochte Kartoffeln.,,1,1,1901,1901,0,0,gekochte kartoffeln.,gekochte kartoffeln
58077,COLD-Beef Tongue,,1,1,1900,1900,0,0,cold-beef tongue,beef cold tongue
58089,COLD-Sardines,,1,1,1900,1900,0,0,cold-sardines,cold sardines
58101,Cheese: Edam,,5,5,1900,1910,0,0,"cheese, edam",cheese edam
58102,Cheese: D'Isigny,,1,1,1900,1900,0,0,cheese: d'isigny,cheese d isigny
58104,Cheese: Pineapple,,1,1,1900,1900,0,0,cheese: pineapple,cheese pineapple
58142,"Vichy, syphon",,3,3,1880,1900,0.2,0.3,"vichy, syphon",syphon vichy
58148,"Milwaukee, Pabst",,1,1,1900,1900,0.15,0.15,"milwaukee, pabst",milwaukee pabst
58162,"Porridge, Milk",,1,1,1900,1900,0,0,"porridge, milk",milk porridge
58166,Haut Sauternes (Barton & Guestier),,3,3,1900,1900,1.25,2.25,haut sauternes (barton & guestier),barton guestier haut sauternes
58182,Dry Monopole Club Dry,,2,2,1900,1900,1.75,3.5,"champagne, monopole (club dry)",club dry monopole
58186,Asparagus Tips Salad,,30,31,1900,1958,0,0.9,asparagus tips salad,asparagus salad tips
58194,Cold-- Beef,,1,1,1900,1900,0,0,cold-- beef,beef cold
58204,Lyonnaise potato,,16,16,1900,1959,0.15,0.8,lyonnaise potato,lyonnaise potato
58363,Swiss Cream Cheese,,70,107,1900,1973,0.2,0.3,swiss cream cheese,cheese cream swiss
58375,Curry Giblet Rice,,7,7,1900,1900,0,0,curry giblet rice,curry giblet rice
58381,Curry Giblet & Rice,,1,1,1900,1900,0,0,curry giblet & rice,curry giblet rice
58397,Green Apple Pie.,,2,2,1856,1900,0,0,green apple pie.,apple green pie
58448,Jelly.,,1,1,1900,1900,0,0,jelly.,jelly
58452,Mutton Rice Curry,,2,2,1900,1900,0,0,"mutton curry, with rice",curry mutton rice
58466,Fruits Assorted.,,1,1,1900,1900,0,0,fruits assorted.,assorted fruits
58477,St. Julien Cruse & Fils Freres,,2,2,1900,1912,0.75,1.25,"wine, st. julien, cruse & fils frères",cruse fils freres julien st
58489,Cream of barley soup,,8,8,1891,1933,0.3,0.3,cream of barley soup,barley cream of soup
58495,Spanish Olives.,,1,1,1881,1881,,,spanish olives.,olives spanish
58568,"Soup, Giblet",,2,2,1900,1912,0.25,0.25,"soup, giblet",giblet soup
58575,"Curry, Lobster & Rice",,1,1,1900,1900,0,0,"curry, lobster & rice",curry lobster rice
58586,Salad Waldorf,,14,14,1896,1953,0.5,0.5,"salad, waldorf",salad waldorf
58592,Roast mutton cold,,1,1,1900,1900,0,0,roast mutton cold,cold mutton roast
58594,Ox Tongue cold,,1,1,1900,1900,0,0,ox tongue cold,cold ox tongue
58663,"Curry, Mutton Rice",,1,1,1900,1900,0,0,"mutton curry, with rice",curry mutton rice
58677,"Curry, Veal & Rice",,1,1,1900,1900,0,0,"veal, curry, with rice",curry rice veal
58793,Cold Salmon & Mayonnaise,,1,1,1900,1900,0,0,"salmon, cold, with mayonnaise",cold mayonnaise salmon
58846,Tenderloin Steak & Mushrooms,,1,1,1900,1900,0,0,tenderloin steak & mushrooms,mushrooms steak tenderloin
58852,Veal Chops Breaded,,9,9,1884,1928,0.3,0.9,veal chops breaded,breaded chops veal
58868,Clear Green Turtle.,,1,1,1900,1900,0,0,"soup, clear green turtle",clear green turtle
58872,"Soft-Shell Crabs, Tartar Sauce.",,1,1,1900,1900,0,0,"soft-shell crabs, tartar sauce.",crabs sauce shell soft tartar
58876,Spring Lamb.,,1,1,1900,1900,0,0,spring lamb.,lamb spring
58880,Roast Capon.,,1,1,1900,1900,0,0,roast capon.,capon roast
58882,Fresh Mushrooms.,,1,1,1900,1900,0,0,fresh mushrooms.,fresh mushrooms
58885,Fried Bananas.,,1,1,1900,1900,0,0,fried bananas.,bananas fried
58973,"Soup, Rice Tomato",,2,2,1900,1900,0,0,"soup, rice tomato",rice soup tomato
58999,Cold Tongue.,,1,1,1856,1881,0,0,"tongue, cold",cold tongue
59010,Mashed Turnips.,,1,1,1882,1882,0,0,mashed turnips.,mashed turnips
59035,"Cabinet Pudding, Vanilla Sauce",,4,4,1900,1943,0,0,"cabinet pudding, vanilla sauce",cabinet pudding sauce vanilla
59040,"Cake, Assorted",,10,10,1896,1901,0.2,0.2,"cake, assorted",assorted cake
59044,Roast Chicken.,,1,1,1900,1900,,,roast chicken.,chicken roast
59045,Escalloped Oysters.,,1,1,1900,1900,0,0,escalloped oysters.,escalloped oysters
59055,Cafe Parfait.,,1,1,1900,1900,0,0,cafe parfait.,cafe parfait
59059,Wine Jelly.,,1,1,1900,1900,,,wine jelly.,jelly wine
59181,"String Beans,",,1,1,1881,1881,,,"string beans,",beans string
59242,Corned Beef Cabbage,,5,5,1900,1900,0,0,corned beef cabbage,beef cabbage corned
59259,Goose Apple Sauce,,2,2,1900,1900,0.4,0.4,goose apple sauce,apple goose sauce
59302,Cucumber and Lettuce salad,,4,4,1900,1938,0.3,0.3,cucumber and lettuce salad,and cucumber lettuce salad
59306,Kase: Chester,,1,1,1900,1900,0,0,kase: chester,chester kase
59307,Kase: Gorgonzola,,2,2,1900,1901,0,0,kase: gorgonzola,gorgonzola kase
59308,Kase: Rahm,,1,1,1900,1900,0,0,kase: rahm,kase rahm
59320,Oysters: Steamed,,5,5,1899,1901,0.4,0.4,"oysters, steamed",oysters steamed
59371,Caviar Canape,,143,149,1899,2928,0,50,caviar canape,canape caviar
59424,"Fruit, Assorted",,3,3,1900,1933,1,1,"fruit, assorted",assorted fruit
59453,Pork Cutlets Robert Sauce,,2,2,1900,1900,0,0,pork cutlets robert sauce,cutlets pork robert sauce
59540,Cold ??,,1,1,1900,1900,0,0,cold ??,cold
59565,(Roast) Beef & Horseradish,,1,1,1900,1900,0,0,(roast) beef & horseradish,beef horseradish roast
59590,Mutton Curry & Rice,,6,6,1900,1900,0,0,"mutton curry, with rice",curry mutton rice
59647,Saratoga Chips Potatoes,,5,5,1900,1948,0.15,0.25,"potatoes, saratoga chips",chips potatoes saratoga
59728,Nuits [burgundy],,2,2,1900,1900,0,0,"burgundy, nuits",burgundy nuits
59730,Clarets (Fine Vintage),,1,1,1900,1900,0,0,"claret, fine vintage",clarets fine vintage
59731,Clarets (Good Bordeaux),,1,1,1900,1900,0,0,clarets (good bordeaux),bordeaux clarets good
59732,Clarets (Light),,1,1,1900,1900,0,0,"claret, light",clarets light
59733,Hocks (Sparkling),,1,1,1900,1900,0,0,"wine, hocks (sparkling)",hocks sparkling
59734,Hocks (Still),,1,1,1900,1900,0,0,"wine, hocks (still)",hocks still
59735,Moselle (Sparkling),,1,1,1900,1900,0,0,"wine, moselle (sparkling)",moselle sparkling
59736,Moselle (Still),,1,1,1900,1900,0,0,"wine, moselle (still)",moselle still
59774,"Olives, stuffed",,8,8,1900,1947,0.25,0.75,"olives, stuffed",olives stuffed
60025,"G. H. Mumm's, Ex. Dry English Market",,2,2,1900,1901,1.4,2.5,"g. h. mumm's, ex. dry english market",dry english ex g h market mumm s
60027,"Heidsieck & Co., Monopole, Club Dry",,2,2,1900,1901,1.4,2.5,"champagne, heidsieck & co., monopole club (dry)",club co dry heidsieck monopole
60028,Haut Sauterne White Bordeaux,,4,4,1901,1943,0.7,7,"wine, bordeaux haut sauterne (white)",bordeaux haut sauterne white
60031,Graves White Bordeaux,,9,9,1900,1943,0.45,7,"wine, bordeaux, graves (white)",bordeaux graves white
60035,"Mounie, Very Old Brandy",,2,2,1900,1901,0.25,2.5,"brandy, mounie, very old",brandy mounie old very
60036,"Mounie, F.O.B. Brandy",,2,2,1900,1901,0.12,1.25,"brandy, mounie, f.o.b.",b brandy f mounie o
60037,Clarets Fine Vintage,,1,1,1900,1900,0,0,"claret, fine vintage",clarets fine vintage
60038,"Martell, *** Brandy",,2,2,1901,1910,0.12,1.25,"martell, *** brandy",brandy martell
60039,Clarets Good Bordeaux,,1,1,1900,1900,0,0,clarets good bordeaux,bordeaux clarets good
60040,Clarets Light,,1,1,1900,1900,0,0,"claret, light",clarets light
60041,M & S Gibson Monogram Whiskey,,1,1,1901,1901,0,0,"whiskey, m. & s. gibson, monogram",gibson m monogram s whiskey
60081,Brandy Very Old,,5,5,1900,1900,0,0,"brandy, very old",brandy old very
60082,Whiskies Irish,,2,2,1900,1900,0,0,"irish, whisky",irish whiskies
60083,Whiskies Scotch,,2,2,1900,1900,0,0,whiskies scotch,scotch whiskies
60084,"Whiskies American Rye, Park & Tilfords Y. P. M.",,1,1,1900,1900,0,0,"whiskies american rye, park & tilfords y. p. m.",american m p park rye tilfords whiskies y
60089,"Cigars Havana, No. 1",,1,1,1900,1900,0,0,"cigars, havana, no. 1",1 cigars havana no
60090,"Cigars Havana, No. 2",,1,1,1900,1900,0,0,"cigars, havana, no. 2",2 cigars havana no
60092,Cigars Manilla,,1,1,1900,1900,0,0,"cigars, manilla",cigars manilla
60095,"Cigars American, Packages of 20",,1,1,1900,1900,0,0,"cigars american, packages of 20",20 american cigars of packages
60100,"Cigarettes Egyptian, Large Packages",,1,1,1900,1900,0,0,"cigarettes, egyptian, large packages",cigarettes egyptian large packages
60101,"Cigarettes Egyptian, Small Packages",,1,1,1900,1900,0,0,"cigarettes, egyptian, small package",cigarettes egyptian packages small
60103,"Tobacco Cavendish, Light",,1,1,1900,1900,0,0,"tobacco, cavendish light",cavendish light tobacco
60104,"Tobacco Cavendish, Dark",,1,1,1900,1900,0,0,"tobacco, cavendish dark",cavendish dark tobacco
60112,Consomme clear,,10,10,1899,1948,0.15,0.25,consomme clear,clear consomme
60148,Green turtle soup a l'anglaise,,4,4,1899,1906,0.25,0.5,green turtle soup a l'anglaise,a anglaise green l soup turtle
60218,Glace Tutti Frutti,,9,9,1900,1935,0.35,0.35,glace tutti frutti,frutti glace tutti
60228,"Curry Veal, Rice",,1,1,1900,1900,0,0,"veal, curry, with rice",curry rice veal
60231,"Oysters, Roast",,5,5,1865,1901,0.4,0.6,"oysters, roast",oysters roast
60310,Whiskies - Irish,,4,4,1900,1900,0,0,"irish, whisky",irish whiskies
60314,"Veal Cutlets, Breaded, Sauce Tomato",,1,1,1901,1901,,,"veal, cutlets, breaded, with tomato sauce",breaded cutlets sauce tomato veal
60333,Giblet & Rice Curry,,1,1,1900,1900,0,0,giblet & rice curry,curry giblet rice
60356,Fried Pigs' Feet,,3,3,1859,1958,0.25,0.25,fried pigs' feet,feet fried pigs
60376,"Champagne Clicquot, Dry",,2,2,1900,1900,0,0,"champagne, clicquot (dry)",champagne clicquot dry
60378,"Champagne George Goulet, Extra Dry",,2,2,1900,1900,0,0,"champagne george goulet, extra dry",champagne dry extra george goulet
60379,"Champagne George Goulet, Extra Brut",,2,2,1900,1900,0,0,"champagne, george goulet, extra brut",brut champagne extra george goulet
60382,"Champagne G. H. Mumm & Co, Extra Dry",,1,1,1900,1900,0,0,"champagne, g. h. mumm's & co. (extra dry)",champagne co dry extra g h mumm
60383,"Champagne Perrier, Jouet & Co., Ex. Dry Special",,1,1,1900,1900,0,0,"champagne, perrier, jouet & co., special (extra dry)",champagne co dry ex jouet perrier special
60384,"Champagne Heidsieck & Co., Dry Monopole",,2,2,1900,1900,0,0,"champagne, heidsieck & co., monopole (dry)",champagne co dry heidsieck monopole
60401,Cold Smoked Ham,,15,15,1892,1969,0,2.95,cold smoked ham,cold ham smoked
60471,""" [cold] Ham",,1,1,1900,1900,0,0,"ham, cold",cold ham
60481,Pont l'Eveque cheese,,144,146,1896,1970,0.1,15,pont l'eveque cheese,cheese eveque l pont
60486,"Beef, Horseradish",,3,3,1900,1900,0,0,"beef, horseradish",beef horseradish
60514,Champagne Dry Monopole,,1,1,1900,1900,0,0,champagne dry monopole,champagne dry monopole
60522,"Champagne G.H. Mumm & Co., Extra Dry",,2,2,1900,1900,3.5,7,"champagne, g.h. mumm's & co. (extra dry)",champagne co dry extra g h mumm
60532,"Duck, apple sauce",,4,4,1900,1910,0,0,"duck, apple sauce",apple duck sauce
60545,Boiled Beef & Horseradish Sauce,,1,1,1901,1901,0,0,boiled beef & horseradish sauce,beef boiled horseradish sauce
60673,"Apples,",,4,4,1856,1901,0,0,"apples,",apples
60688,"Fried bananas,",,1,1,1901,1901,0,0,"fried bananas,",bananas fried
60690,"Liver and bacon, ",,2,2,1901,1901,0,0,"liver and bacon,",and bacon liver
60709,Veal Cutlets-breaded,,1,1,1901,1901,0,0,veal cutlets-breaded,breaded cutlets veal
60731,Brisket of Corned Beef & Cabbage,,1,1,1901,1901,0,0,brisket of corned beef & cabbage,beef brisket cabbage corned of
60870,Ham Omelettes,,4,4,1900,1901,0,0,ham omelettes,ham omelettes
60989,Hodge Podge Soup,,5,5,1901,1914,0.25,0.4,hodge podge soup,hodge podge soup
60994,Raw Oysters.,,1,1,1901,1901,0,0,"oysters, raw",oysters raw
60999,"English Plum Pudding, Brandy and Hard Sauce",,6,6,1895,1914,0.15,0.15,"plum pudding, english, with hard and brandy sauce",and brandy english hard plum pudding sauce
61006,Plum Pudding & Brandy Sauce,,1,1,1901,1901,0,0,plum pudding & brandy sauce,brandy plum pudding sauce
61010,"Soup, Cream of barley",,1,1,1901,1901,0,0,"soup, cream of barley",barley cream of soup
61165,"Oysters, Blue Point",,4,4,1892,1900,0,0,"oysters, blue point",blue oysters point
61274,Corned beef .. cabbage,,1,1,1900,1900,0,0,corned beef .. cabbage,beef cabbage corned
61290,Salad - Potato,,1,1,1900,1900,0,0,"salad, potato",potato salad
61297,Lettuce and Tomatoes.. French Dressing,,1,1,1900,1900,0,0,lettuce and tomatoes.. french dressing,and dressing french lettuce tomatoes
61331,"Artichokes, Hollandaise Sauce.",,1,1,1900,1900,0,0,"artichokes, hollandaise sauce.",artichokes hollandaise sauce
61391, Cold Westphalia Ham,,1,1,1900,1900,0,0,cold westphalia ham,cold ham westphalia
61439,Clam-chowder,,3,3,1899,1901,0,0,clam-chowder,chowder clam
61452,"Asparagus, Mousseline Sauce.",,1,1,1900,1900,0,0,"asparagus, mousseline sauce.",asparagus mousseline sauce
61480,Salad - Crab,,1,1,1900,1900,0,0,"salad, crab",crab salad
61482,"Lettuce and Tomatoes, French Dressing",,7,7,1900,1951,0.35,0.65,"lettuce and tomatoes, french dressing",and dressing french lettuce tomatoes
61505,Mayonnaise Salmon,,1,1,1900,1900,0,0,mayonnaise salmon,mayonnaise salmon
61547,Fried Yorkshire-ham,,2,2,1899,1901,0,0,fried yorkshire-ham,fried ham yorkshire
61552,Fried Breakfast-bacon,,2,2,1899,1901,0,0,fried breakfast-bacon,bacon breakfast fried
61561,Broiled Yorkshire-ham,,2,2,1899,1901,0,0,broiled yorkshire-ham,broiled ham yorkshire
61593,"Chateau La Rose, Cruse Fils Freres",,1,1,1901,1901,0,0,"chateau la rose, cruse fils freres",chateau cruse fils freres la rose
61600,"Club soda, C. & C.",,3,3,1901,1901,0.25,0.25,"club soda, c. & c.",c club soda
61608,"Plum Pudding,Brandy Sauce",,1,1,1900,1900,0,0,"plum pudding,brandy sauce",brandy plum pudding sauce
61631,"American Cigarettes, Packages of 20",,17,17,1900,1900,0,0,"cigarettes, american, packages of 20",20 american cigarettes of packages
61632,"American Cigarettes, Packages of 10",,16,16,1900,1900,0,0,"cigarettes, american, packages of 10",10 american cigarettes of packages
61633,"Egyptian Cigarettes, Large Packages",,17,17,1900,1900,0,0,"cigarettes, egyptian, large packages",cigarettes egyptian large packages
61634,"Egyptian Cigarettes, Small Packages",,17,17,1900,1900,0,0,"cigarettes, egyptian, small package",cigarettes egyptian packages small
61635,"Cavendish Tobacco, Light",,16,16,1900,1900,0,0,"tobacco, cavendish light",cavendish light tobacco
61636,"Cavendish Tobacco, Dark",,16,16,1900,1900,0,0,"tobacco, cavendish dark",cavendish dark tobacco
61637,Cut Do.,,5,5,1900,1900,0,0,cut do.,cut do
61725,Coffee per Pot for Two,,2,2,1901,1918,0.15,0.25,coffee per pot for two,coffee for per pot two
61740,Potato- & Cabbage salad,,1,1,1901,1901,0,0,potato- & cabbage salad,cabbage potato salad
61799,Cold Pigs Feet,,12,12,1900,1901,0,0,cold pigs feet,cold feet pigs
61836,Cream-cheese,,7,7,1899,1901,0,0,cream-cheese,cheese cream
61838,Brat- Kartoffeln,,4,4,1901,1901,0,0,brat- kartoffeln,brat kartoffeln
61909,Yorkshire Schinken gerostet,,2,2,1901,1901,0,0,yorkshire schinken gerostet,gerostet schinken yorkshire
61924,"Breakfast-bacon, fried",,3,3,1899,1901,,,"breakfast-bacon, fried",bacon breakfast fried
61939,Liver & Sablath sausage,,1,1,1901,1901,0,0,liver & sablath sausage,liver sablath sausage
61951,Lobster - mayonnaise,,2,2,1901,1946,0,0,lobster - mayonnaise,lobster mayonnaise
62046,Green-Corn,,3,3,1899,1910,0,0,green-corn,corn green
62094,"Rice-pudding,",,1,1,1901,1901,0,0,"rice-pudding,",pudding rice
62105,"Beadleston & Woerz, Imperial,",,1,1,1900,1900,0,0,"beadleston & woerz, imperial,",beadleston imperial woerz
62129,Lyonaise-Potatoes,,2,2,1901,1901,0,0,lyonaise-potatoes,lyonaise potatoes
62243,Sablath- & liver sausage,,1,1,1901,1901,0,0,sablath- & liver sausage,liver sablath sausage
62244,CHEESE: -Cream & -Swiss,,1,1,1901,1901,0,0,cheese: -cream & -swiss,cheese cream swiss
62253,"Blue Points, Half Shell.",,1,1,1901,1901,0,0,"oysters, blue point, half shell",blue half points shell
62255,Green Turtle Soup.,,1,1,1901,1901,0,0,"soup, green turtle",green soup turtle
62264,Fancy Cakes.,,1,1,1901,1901,,,fancy cakes.,cakes fancy
62276,Eggs: To Order,,1,1,1900,1900,0,0,eggs: to order,eggs order to
62304,"Kase: Schweizer,",,1,1,1901,1901,0,0,"käse, schweizer",kase schweizer
62307,Cream of Asparagus.,,1,1,1897,1897,,,cream of asparagus.,asparagus cream of
62309,Sauterne.,,2,2,1889,1898,,,sauterne.,sauterne
62313,French Peas.,,1,1,1896,1899,,,"peas, french",french peas
62329,Blue Point Oysters.,,1,1,1889,1889,0,0,blue point oysters.,blue oysters point
62429,Sorbet Creme de Menthe,,74,88,1900,1958,0.3,40,sorbet creme de menthe,creme de menthe sorbet
62441,Scrambled eggs (2),,28,28,1895,1957,0,10,"eggs, scrambled (2)",2 eggs scrambled
62451,Two lamb chops,,8,8,1900,1944,0,1.75,two lamb chops,chops lamb two
62566,Veuve Cliquot Yellow Label,,3,3,1899,1907,1.75,3.5,veuve cliquot yellow label,cliquot label veuve yellow
62574,"St. Julien, Cruse Fils Freres",,1,1,1901,1901,0.75,1.25,"wine, st. julien, cruse & fils frères",cruse fils freres julien st
62575,"Pontet Canet, Cruse Fils Freres",,1,1,1901,1901,1,2,"wine, cruse & fils frères, pontet canet",canet cruse fils freres pontet
62618,Roast Lamb.. Mint Sauce,,1,1,1900,1900,0,0,"lamb, roast, with mint sauce",lamb mint roast sauce
62661,Columbia-Ice-Cream,,3,3,1901,1901,0,0,columbia-ice-cream,columbia cream ice
62729,Tutti-frutti ice-cream,,1,1,1901,1901,0,0,tutti-frutti ice-cream,cream frutti ice tutti
62770,Anna potatoes,,48,48,1899,1980,0.3,0.75,"potatoes, anna",anna potatoes
62784,Mixed ice-cream,,9,9,1899,1976,0,0,mixed ice-cream,cream ice mixed
